Date,Open,High,Low,Close,Volume,,
13-06-2013,18.6105,18.976,18.5716,18.9371,27238900,,
14-06-2013,18.906,19.0538,18.7272,18.7349,29841100,,
17-06-2013,18.8671,19.4115,18.8438,19.2093,46042800,,
18-06-2013,19.2249,19.4271,19.2093,19.3027,34939200,,
19-06-2013,19.2716,19.4115,19.1938,19.1938,29472900,,
20-06-2013,19.0382,19.2327,18.8983,19.0032,47759000,,
21-06-2013,18.9605,19.1471,18.8283,19.039,62052200,,
24-06-2013,18.9138,19.0305,18.696,18.7077,35972700,,
25-06-2013,18.906,19.0071,18.6572,18.6688,41334800,,
26-06-2013,18.8983,19.0111,18.8049,18.9644,32721400,,
27-06-2013,19.0305,19.2171,19.0227,19.1549,27115400,,
28-06-2013,18.9994,19.1393,18.8983,18.9255,35574300,,
01-07-2013,19.1242,19.4453,19.0342,19.0577,33674000,,
02-07-2013,18.9833,19.2965,18.9676,19.0459,31098600,,
03-07-2013,19.0773,19.4532,19.0068,19.2574,24775000,,
05-07-2013,19.2965,19.3122,18.9911,19.2417,19984900,,
08-07-2013,19.3122,19.3788,19.1008,19.2848,34669400,,
09-07-2013,19.3905,19.7351,19.3749,19.6999,46103900,,
10-07-2013,19.6333,20.017,19.6256,19.8996,37757800,,
11-07-2013,20.064,20.3068,20.0249,20.2598,45944600,,
12-07-2013,20.2441,20.3225,20.0953,20.3146,28410100,,
15-07-2013,20.1893,20.3538,20.0797,20.3068,26879600,,
16-07-2013,20.252,20.3538,20.0718,20.1345,26336200,,
17-07-2013,20.205,20.252,20.0484,20.1423,22080800,,
18-07-2013,20.2598,20.4791,20.1502,20.252,32996900,,
19-07-2013,20.252,20.3616,20.064,20.2206,39224200,,
22-07-2013,20.3616,20.3929,19.9544,20.1423,30419600,,
23-07-2013,20.1267,20.1815,19.9622,20.017,27954800,,
24-07-2013,20.2363,20.3538,19.9309,20.0405,27330800,,
25-07-2013,20.0484,20.064,19.8212,19.97,31482600,,
26-07-2013,19.7743,19.97,19.7586,19.9669,19946400,,
29-07-2013,19.8604,19.9465,19.7586,19.8369,17839400,,
30-07-2013,19.9387,20.3929,19.9035,20.1032,45348500,,
31-07-2013,20.205,20.2755,20.0092,20.0405,30709400,,
01-08-2013,20.1972,20.3029,20.0875,20.2762,23330000,,
02-08-2013,20.205,20.5104,20.1502,20.5104,26496700,,
05-08-2013,20.4478,20.6905,20.4478,20.6044,28701800,,
06-08-2013,20.6827,20.6866,20.4086,20.5261,26093500,,
07-08-2013,20.6044,20.7422,20.4556,20.4556,33489600,,
08-08-2013,20.5731,20.6083,20.5026,20.5652,20512100,,
09-08-2013,20.5966,20.6357,20.252,20.4031,27309000,,
12-08-2013,20.252,20.714,20.2441,20.6279,32103600,,
13-08-2013,20.7101,20.7375,20.4164,20.6126,36466000,,
14-08-2013,20.714,20.714,20.3381,20.6569,77049400,,
15-08-2013,19.1008,19.4453,19.0146,19.1752,130110100,,
16-08-2013,19.2104,19.3122,18.9911,19.0068,42426200,,
19-08-2013,19.0459,19.3083,18.9911,19.0068,39630400,,
20-08-2013,19.0146,19.2339,18.9676,19.0459,43650200,,
21-08-2013,19.0773,19.1712,18.8345,18.8502,33392900,,
22-08-2013,18.8541,18.9676,18.764,18.8032,24327000,,
23-08-2013,18.8502,18.9245,18.67,18.6857,41268600,,
26-08-2013,18.67,18.8345,18.6074,18.6622,35708500,,
27-08-2013,18.5761,18.6309,18.3568,18.392,39768700,,
28-08-2013,18.4429,18.4664,18.3098,18.3607,28035900,,
29-08-2013,18.3803,18.5995,18.3646,18.3646,26605500,,
30-08-2013,18.3724,18.4429,18.1845,18.255,35248400,,
03-09-2013,18.4664,18.6152,18.3724,18.3881,31875000,,
04-09-2013,18.4195,18.7327,18.4038,18.6152,27443900,,
05-09-2013,18.6465,18.67,18.4312,18.5526,23926000,,
06-09-2013,18.6544,18.67,18.3176,18.4429,28615800,,
09-09-2013,18.4899,18.7797,18.4664,18.7327,22744700,,
10-09-2013,18.8188,18.9911,18.7953,18.9167,29302400,,
11-09-2013,18.952,19.1164,18.9363,19.089,25153200,,
12-09-2013,19.1242,19.1477,18.9833,19.0224,22340000,,
13-09-2013,19.0538,19.1164,18.952,19.0459,18509900,,
16-09-2013,19.1321,19.1634,18.8971,19.0929,32119900,,
17-09-2013,19.1008,19.2221,19.0303,19.0851,19999500,,
18-09-2013,19.0538,19.4218,19.0303,19.4179,29541300,,
19-09-2013,19.1869,19.3827,19.1203,19.277,40090900,,
20-09-2013,19.367,19.3827,19.1321,19.1947,37420400,,
23-09-2013,19.0929,19.1477,18.8815,19.0107,26910300,,
24-09-2013,18.905,19.0459,18.7483,18.905,29762400,,
25-09-2013,18.9441,19.2261,18.8893,19.1321,26563800,,
26-09-2013,19.0303,19.0773,18.5526,18.6152,54577900,,
27-09-2013,18.2863,18.4429,18.0513,18.2706,82455500,,
30-09-2013,18.1062,18.4273,18.0279,18.3497,40335700,,
01-10-2013,18.4043,18.5226,18.3017,18.3333,30137600,,
02-10-2013,18.2228,18.4279,18.1479,18.3964,40084700,,
03-10-2013,18.3333,18.4201,18.0966,18.1479,38161100,,
04-10-2013,18.1124,18.2149,18.0256,18.1597,33607800,,
07-10-2013,17.9546,18.1755,17.8521,18.0572,29575900,,
08-10-2013,18.1203,18.1203,17.8442,17.856,31865700,,
09-10-2013,17.8757,17.9546,17.5839,17.7495,45438300,,
10-10-2013,17.9073,18.2031,17.8284,18.1518,38817500,,
11-10-2013,18.1597,18.4437,18.1203,18.3648,27773800,,
14-10-2013,18.2702,18.4279,18.1992,18.4122,29103100,,
15-10-2013,18.4279,18.4753,18.2781,18.2859,26201200,,
16-10-2013,18.3175,18.3806,17.9941,18.14,40483000,,
17-10-2013,17.9862,18.0493,17.6864,17.9712,69366300,,
18-10-2013,18.0335,18.2544,17.9546,18.1132,44486600,,
21-10-2013,18.2307,18.2307,17.9941,18.0887,34594600,,
22-10-2013,18.1361,18.144,17.6864,17.8678,64553000,,
23-10-2013,17.8363,17.86,17.5129,17.5562,49021400,,
24-10-2013,17.6233,17.6943,17.434,17.6505,50130300,,
25-10-2013,17.8205,17.8521,17.6312,17.714,34253400,,
28-10-2013,17.6706,17.789,17.5996,17.789,24072100,,
29-10-2013,17.8757,18.0887,17.7968,18.0059,30074200,,
30-10-2013,18.0414,18.0965,17.8757,17.9112,30465600,,
31-10-2013,17.86,17.9152,17.7022,17.7968,34497400,,
01-11-2013,17.8757,17.8915,17.6706,17.8008,33328700,,
04-11-2013,17.789,17.86,17.6875,17.8126,28617000,,
05-11-2013,17.8363,18.3372,17.6864,18.1952,46343600,,
06-11-2013,18.3096,18.4358,18.1597,18.3648,48257800,,
07-11-2013,18.4674,18.5857,18.1992,18.2307,35502900,,
08-11-2013,18.3648,18.5542,18.211,18.5463,30884100,,
11-11-2013,18.5384,18.6015,18.4595,18.495,22694900,,
12-11-2013,18.4832,18.8066,18.4832,18.7198,38031100,,
13-11-2013,18.6173,18.9328,18.5463,18.9289,75234900,,
14-11-2013,16.5149,16.9133,16.3848,16.8542,243255400,,
15-11-2013,16.9291,17.1105,16.7713,16.9883,85506000,,
18-11-2013,17.0395,17.1342,16.724,16.795,66008900,,
19-11-2013,16.8108,16.9883,16.6609,16.8975,57309700,,
20-11-2013,16.937,16.937,16.7398,16.7477,44299700,,
21-11-2013,16.8502,16.9528,16.7634,16.937,40695500,,
22-11-2013,16.8897,16.9607,16.8108,16.9291,41105000,,
25-11-2013,16.9212,16.9764,16.7792,16.7792,37566000,,
26-11-2013,16.8029,16.8897,16.6293,16.7319,48629300,,
27-11-2013,16.797,16.8423,16.6845,16.7792,40021100,,
29-11-2013,16.8739,16.9133,16.724,16.7634,25043700,,
02-12-2013,16.795,16.8029,16.6135,16.6372,35385200,,
03-12-2013,16.6057,16.7713,16.582,16.7713,52496700,,
04-12-2013,16.6372,16.8423,16.6214,16.7626,44535000,,
05-12-2013,16.724,16.8021,16.4794,16.4952,61782100,,
06-12-2013,16.6609,16.8187,16.6214,16.7871,51266300,,
09-12-2013,16.8029,16.8265,16.724,16.7398,41430000,,
10-12-2013,16.7715,16.8344,16.6845,16.7319,45957600,,
11-12-2013,16.5583,16.5741,16.2901,16.4716,66075000,,
12-12-2013,16.4242,16.4321,15.9825,16.1797,69575100,,
13-12-2013,16.2349,16.2349,15.9509,15.9667,51883000,,
16-12-2013,16.0535,16.369,15.9769,16.3138,54485600,,
17-12-2013,16.3611,16.6688,16.3138,16.5031,45343300,,
18-12-2013,16.4716,16.5978,16.1856,16.5662,55495300,,
19-12-2013,16.6214,16.6293,16.3848,16.6214,36678100,,
20-12-2013,16.6135,16.7634,16.5347,16.6688,64140500,,
23-12-2013,16.7634,17.0593,16.7398,17.0159,41245900,,
24-12-2013,16.9291,17.1658,16.9133,17.1105,18372000,,
26-12-2013,17.1342,17.2604,17.1342,17.1973,17064400,,
27-12-2013,17.1894,17.3945,17.1815,17.3709,24098500,,
30-12-2013,17.3551,17.6154,17.3551,17.5523,27711600,,
31-12-2013,17.5523,17.7259,17.4734,17.6943,33240500,,
02-01-2014,17.6243,17.7197,17.4176,17.4892,44377000,,
03-01-2014,17.5607,17.5846,17.354,17.4733,36328200,,
06-01-2014,17.4574,17.672,17.4335,17.4971,34150300,,
07-01-2014,17.6959,17.8151,17.6084,17.7356,37368800,,
08-01-2014,17.7197,17.7754,17.6084,17.7221,38362700,,
09-01-2014,17.7197,17.7356,17.4256,17.5607,31794000,,
10-01-2014,17.672,17.7118,17.4812,17.6641,30318600,,
13-01-2014,17.7992,18.1411,17.6005,17.6402,59600000,,
14-01-2014,17.7515,17.9026,17.6482,17.8151,44300800,,
15-01-2014,17.8867,18.2842,17.8231,18.1093,61767800,,
16-01-2014,18.1649,18.2126,17.99,18.1093,38918100,,
17-01-2014,17.9503,18.1093,17.9503,18.0775,44349100,,
21-01-2014,18.2126,18.2444,17.998,18.149,33423000,,
22-01-2014,18.2126,18.2444,18.1093,18.157,30700100,,
23-01-2014,18.0377,18.1649,17.8549,17.9344,37013600,,
24-01-2014,17.8072,17.9185,17.6243,17.6482,40917300,,
27-01-2014,17.3024,17.5766,17.2984,17.4892,60510000,,
28-01-2014,17.3938,17.4892,17.2507,17.2905,41431800,,
29-01-2014,17.1831,17.358,17.1712,17.211,35406500,,
30-01-2014,17.3063,17.4812,17.1951,17.4701,42883000,,
31-01-2014,17.1792,17.4812,17.1792,17.4176,43325300,,
03-02-2014,17.4335,17.4494,17.0559,17.1315,60693300,,
04-02-2014,17.1553,17.3461,17.0122,17.3302,46626500,,
05-02-2014,17.2428,17.5448,17.1513,17.4733,46291400,,
06-02-2014,17.521,17.9503,17.4653,17.8787,49584300,,
07-02-2014,17.9026,18.0616,17.7277,18.0218,54109200,,
10-02-2014,17.998,18.1848,17.9344,18.149,45300500,,
11-02-2014,18.1093,18.1888,18.0218,18.0536,45804800,,
12-02-2014,17.9741,18.2206,17.9026,18.1649,69832400,,
13-02-2014,17.4812,17.7038,17.2308,17.7038,153739400,,
14-02-2014,17.6668,18.1013,17.6482,17.9344,64513500,,
18-02-2014,17.8787,17.9185,17.7515,17.8151,31014400,,
19-02-2014,17.7515,17.9344,17.6641,17.7118,29309100,,
20-02-2014,17.68,17.8072,17.6164,17.7277,26215000,,
21-02-2014,17.7809,17.8469,17.5925,17.5925,31483000,,
24-02-2014,17.6402,17.7595,17.4892,17.5846,41858000,,
25-02-2014,17.6084,17.6641,17.2984,17.362,45303600,,
26-02-2014,17.362,17.5051,17.1315,17.4335,43574600,,
27-02-2014,17.3938,17.5289,17.3779,17.4256,25804000,,
28-02-2014,17.4653,17.5766,17.2507,17.3302,40863200,,
03-03-2014,17.1474,17.3461,17.044,17.1474,37292900,,
04-03-2014,17.3143,17.4017,17.2507,17.3461,35673900,,
05-03-2014,17.4097,17.5289,17.3381,17.3858,28203400,,
06-03-2014,17.3938,17.4733,17.2905,17.3461,23567000,,
07-03-2014,17.4256,17.4415,17.2189,17.2746,33180000,,
10-03-2014,17.1951,17.3461,17.1712,17.2428,26163300,,
11-03-2014,17.3779,17.4335,17.1553,17.1792,34642200,,
12-03-2014,17.1156,17.4256,17.1156,17.3461,31854300,,
13-03-2014,17.4017,17.4256,17.0917,17.1076,42144400,,
14-03-2014,17.1315,17.211,16.9168,16.9724,38256700,,
17-03-2014,16.9725,17.1871,16.9089,17.0997,33221900,,
18-03-2014,16.9645,17.2587,16.9248,17.1951,45849600,,
19-03-2014,17.2428,17.3302,17.1354,17.1951,32674300,,
20-03-2014,17.1633,17.4892,17.1633,17.354,34952800,,
21-03-2014,17.4415,17.5687,17.1553,17.203,97372900,,
24-03-2014,17.2348,17.3222,17.0639,17.1474,32782100,,
25-03-2014,17.2428,17.7754,17.211,17.7595,53374300,,
26-03-2014,17.839,18.0377,17.7436,17.7436,67098900,,
27-03-2014,17.5925,17.7992,17.4415,17.5051,52152300,,
28-03-2014,17.5607,17.9185,17.5289,17.7515,49289400,,
31-03-2014,17.8787,17.998,17.8072,17.8191,32887800,,
01-04-2014,17.8975,18.683,17.8735,18.5147,80106400,,
02-04-2014,18.5227,18.5387,18.2422,18.4265,38363700,,
03-04-2014,18.4746,18.671,18.4345,18.5067,30311200,,
04-04-2014,18.659,18.7151,18.1139,18.2035,49355400,,
07-04-2014,18.1139,18.4906,18.0338,18.3143,55317100,,
08-04-2014,18.146,18.4105,18.1139,18.3865,37373900,,
09-04-2014,18.4345,18.691,18.3464,18.5307,37888600,,
10-04-2014,18.5708,18.6429,18.0338,18.154,53927000,,
11-04-2014,18.0739,18.4266,17.9777,18.0017,47253900,,
14-04-2014,18.138,18.3865,18.0178,18.3143,35804300,,
15-04-2014,18.3063,18.4345,18.122,18.3464,29845400,,
16-04-2014,18.4586,18.5548,18.2983,18.4586,31451900,,
17-04-2014,18.4426,18.667,18.2582,18.6029,47813400,,
21-04-2014,18.6109,18.9074,18.5788,18.7551,38795200,,
22-04-2014,18.7792,18.9235,18.7551,18.8513,28725000,,
23-04-2014,18.8513,18.8914,18.6269,18.8353,29972800,,
24-04-2014,18.9475,18.9475,18.6269,18.699,33976700,,
25-04-2014,18.6509,18.691,18.3384,18.4345,25087300,,
28-04-2014,18.5548,18.6269,18.2662,18.4506,36817100,,
29-04-2014,18.5948,18.6029,18.4786,18.5628,14582400,,
30-04-2014,18.4987,18.5468,18.3704,18.5227,23948500,,
01-05-2014,18.5468,18.5548,18.3624,18.4426,17463700,,
02-05-2014,18.5227,18.5307,18.3544,18.3865,18757000,,
05-05-2014,18.3544,18.4345,18.2101,18.3985,17859200,,
06-05-2014,18.3063,18.3464,18.138,18.2101,21815200,,
07-05-2014,18.2101,18.3544,17.9777,18.3303,38895200,,
08-05-2014,18.3544,18.5708,18.2422,18.449,32181400,,
09-05-2014,18.4025,18.5227,18.3704,18.4506,22593900,,
12-05-2014,18.4666,18.703,18.4345,18.5868,40216100,,
13-05-2014,18.5468,18.6029,18.2422,18.3223,57933100,,
14-05-2014,18.3704,18.4758,18.138,18.2822,59330100,,
15-05-2014,19.4525,19.7891,19.3322,19.3803,120944500,,
16-05-2014,19.3483,19.5927,19.2841,19.5326,40477000,,
19-05-2014,19.4284,19.5927,19.3322,19.5166,39388900,,
20-05-2014,19.4444,19.5486,19.2521,19.3322,56321600,,
21-05-2014,19.4124,19.757,19.3723,19.6208,65262600,,
22-05-2014,19.5727,19.6689,19.4685,19.5406,26751000,,
23-05-2014,19.5406,19.6929,19.5166,19.6528,27778000,,
27-05-2014,19.8292,19.9414,19.741,19.8051,32365700,,
28-05-2014,19.741,19.9814,19.741,19.8933,28650600,,
29-05-2014,19.9173,19.9734,19.6849,19.7811,21642000,,
30-05-2014,19.8051,19.8372,19.6208,19.733,29381600,,
02-06-2014,19.749,19.8772,19.6849,19.8612,20393300,,
03-06-2014,19.8372,19.8933,19.5967,19.7771,23339100,,
04-06-2014,19.725,19.757,19.5566,19.6368,20635100,,
05-06-2014,19.733,19.8292,19.5647,19.7971,23320300,,
06-06-2014,19.8211,19.9975,19.8051,19.9013,22485100,,
09-06-2014,19.8692,19.9975,19.8131,19.8772,18818400,,
10-06-2014,19.8211,20.1177,19.7169,20.0375,36582000,,
11-06-2014,19.9173,20.1738,19.8692,20.0696,36170300,,
12-06-2014,19.9975,20.0456,19.733,19.765,26900400,,
13-06-2014,19.769,19.8612,19.7169,19.7971,20947600,,
16-06-2014,19.6528,19.8211,19.5967,19.6608,19251300,,
17-06-2014,19.6288,19.733,19.5647,19.6368,17972800,,
18-06-2014,19.7971,19.8372,19.6047,19.741,24723700,,
19-06-2014,19.733,19.8051,19.5967,19.8051,20646800,,
20-06-2014,19.741,19.9574,19.725,19.9013,39707300,,
23-06-2014,19.8853,19.9574,19.757,19.7971,18751100,,
24-06-2014,19.733,19.8292,19.6528,19.6608,24302000,,
25-06-2014,19.6769,19.8612,19.5647,19.8131,22579500,,
26-06-2014,19.765,19.8813,19.6208,19.757,19134400,,
27-06-2014,19.7169,19.8572,19.6208,19.7971,34999300,,
30-06-2014,19.7731,19.9574,19.733,19.9173,23992100,,
01-07-2014,20.0295,20.1257,19.8532,20.1017,34613200,,
02-07-2014,20.1654,20.3027,20.0847,20.2139,30197200,,
03-07-2014,20.3108,20.3915,20.2946,20.3431,19598800,,
07-07-2014,20.1897,20.3915,20.1654,20.3754,21293500,,
08-07-2014,20.3592,20.44,20.2381,20.2462,34622900,,
09-07-2014,20.3673,20.5934,20.3027,20.545,35610300,,
10-07-2014,20.3915,20.6096,20.3673,20.545,27278600,,
11-07-2014,20.6096,20.7146,20.545,20.6096,20945900,,
14-07-2014,20.6823,20.7146,20.5127,20.545,19243600,,
15-07-2014,20.4965,20.7388,20.4804,20.7307,29468800,,
16-07-2014,20.7792,21.0376,20.7792,20.9811,40476700,,
17-07-2014,20.868,20.9972,20.6581,20.6984,29568000,,
18-07-2014,20.755,20.9649,20.7307,20.9246,25465300,,
21-07-2014,20.9084,20.9569,20.7711,20.8761,20825400,,
22-07-2014,20.9569,21.0618,20.9246,20.9569,28734800,,
23-07-2014,20.7711,20.8276,20.6338,20.7388,28759200,,
24-07-2014,20.8196,20.9165,20.7348,20.8599,21876300,,
25-07-2014,20.8357,21.0134,20.7388,20.973,28640100,,
28-07-2014,20.7792,20.9972,20.65,20.9326,27686400,,
29-07-2014,20.9003,21.0053,20.7469,20.763,22441500,,
30-07-2014,20.8599,20.868,20.5692,20.6984,26119900,,
31-07-2014,20.5773,20.5934,20.3269,20.3754,28219900,,
01-08-2014,20.3027,20.3592,20.0281,20.1897,28609200,,
04-08-2014,20.1412,20.3673,20.0766,20.3229,17252200,,
05-08-2014,20.2058,20.2866,20.0847,20.1654,21176500,,
06-08-2014,20.1331,20.3592,20.0685,20.1331,20990600,,
07-08-2014,20.1977,20.2785,19.9393,20.0766,24123500,,
08-08-2014,20.0847,20.2381,19.9797,20.2139,21648600,,
11-08-2014,20.2623,20.4885,20.1977,20.3754,25946200,,
12-08-2014,20.3592,20.4077,20.1897,20.3108,21928200,,
13-08-2014,20.3269,20.4077,20.1331,20.3512,43708600,,
14-08-2014,20.1412,20.1412,19.6405,19.8182,63790200,,
15-08-2014,19.9151,19.9151,19.6001,19.7293,33624000,,
18-08-2014,19.7778,19.9151,19.7293,19.8908,27666900,,
19-08-2014,19.8908,19.9393,19.8666,19.8989,20347000,,
20-08-2014,19.8262,19.9878,19.802,19.9555,20228900,,
21-08-2014,19.9878,20.117,19.9635,20.1008,20880800,,
22-08-2014,20.0847,20.1654,19.8989,19.907,22453700,,
25-08-2014,19.9474,20.0604,19.9393,19.9474,19355800,,
26-08-2014,19.9474,20.1331,19.9231,20.0362,17053400,,
27-08-2014,20.0201,20.0766,19.9555,20.0281,15748800,,
28-08-2014,19.9474,20.1089,19.8989,20.0685,15506400,,
29-08-2014,20.1089,20.1816,19.9958,20.1816,17972300,,
02-09-2014,20.1412,20.1856,19.9878,20.0927,19836000,,
03-09-2014,20.1412,20.2946,20.125,20.222,22043200,,
04-09-2014,20.2543,20.3027,20.0524,20.117,20268900,,
05-09-2014,20.0766,20.2462,20.0766,20.1897,19865200,,
08-09-2014,20.1331,20.2623,20.0362,20.1493,14188500,,
09-09-2014,20.0927,20.1654,19.8666,20.0766,19075800,,
10-09-2014,20.0604,20.1897,20.0604,20.1331,15738500,,
11-09-2014,20.125,20.3512,20.0685,20.335,22105400,,
12-09-2014,20.3189,20.3996,20.2462,20.3189,33197300,,
15-09-2014,20.1493,20.2623,20.0847,20.2381,33411400,,
16-09-2014,20.1897,20.5248,20.1735,20.3673,31902300,,
17-09-2014,20.3027,20.44,20.2462,20.3552,25703300,,
18-09-2014,20.3269,20.4077,20.3108,20.3673,15939900,,
19-09-2014,20.3592,20.4319,20.1977,20.3512,47343700,,
22-09-2014,20.3431,20.3431,20.0766,20.1654,21346700,,
23-09-2014,20.0847,20.2139,19.9231,19.9474,20747900,,
24-09-2014,19.9716,20.222,19.8908,20.1735,19595741,,
25-09-2014,20.1573,20.1573,19.7859,19.8182,27060945,,
26-09-2014,19.7859,20.2623,19.7536,20.1897,29863678,,
29-09-2014,19.9716,20.3512,19.9716,20.2866,28708554,,
30-09-2014,20.2607,20.5455,20.22,20.4804,36919335,,
01-10-2014,20.5048,20.5455,20.2932,20.3665,44916150,,
02-10-2014,20.3827,20.4316,20.1386,20.3909,28334042,,
03-10-2014,20.5129,20.6431,20.3746,20.5943,29038349,,
06-10-2014,20.6268,20.6838,20.3095,20.3502,23953106,,
07-10-2014,20.3502,20.5482,20.0084,20.0451,29310234,,
08-10-2014,19.9922,20.0817,19.6748,20.0654,40348337,,
09-10-2014,19.9434,20.0491,19.6748,19.683,29343104,,
10-10-2014,19.4551,19.5365,18.9913,18.9913,48313616,,
13-10-2014,18.91,19.0808,18.6577,18.6577,33227683,,
14-10-2014,18.7635,18.9995,18.6821,18.7594,29321873,,
15-10-2014,18.5438,18.8367,18.2997,18.6821,40079835,,
16-10-2014,18.4299,18.7785,18.3567,18.5682,30931253,,
17-10-2014,18.6984,18.9832,18.6496,18.9181,28484982,,
20-10-2014,18.6333,18.7798,18.4624,18.6577,34386940,,
21-10-2014,18.7961,19.2029,18.6821,19.1297,33712736,,
22-10-2014,19.2599,19.268,18.91,18.9262,25172891,,
23-10-2014,19.211,19.3331,19.0564,19.1744,21669864,,
24-10-2014,19.2029,19.3656,19.089,19.3494,19947265,,
27-10-2014,19.2192,19.3738,19.2029,19.3331,16862666,,
28-10-2014,19.3819,19.5853,19.3819,19.5813,17798567,,
29-10-2014,19.5365,19.7725,19.4633,19.6097,18885487,,
30-10-2014,19.5284,19.6504,19.4307,19.5935,32212022,,
31-10-2014,20.0084,20.0491,19.6748,19.9108,30379143,,
03-11-2014,19.8945,20.0084,19.8945,20.0003,16383403,,
04-11-2014,20.0166,20.2688,20.0003,20.2444,24620912,,
05-11-2014,20.3176,20.4804,20.2119,20.4641,21979615,,
06-11-2014,20.4234,20.5706,20.3583,20.5536,18373704,,
07-11-2014,20.5862,20.6675,20.4731,20.6106,34001930,,
10-11-2014,20.3746,20.5292,20.2444,20.4641,32152676,,
11-11-2014,20.5048,20.5089,20.3583,20.4641,19810746,,
12-11-2014,20.2688,20.4967,20.2444,20.4316,42258841,,
13-11-2014,20.2851,21.0662,20.2444,20.8954,57138794,,
14-11-2014,20.9605,21.4283,20.8709,21.4161,48667002,,
17-11-2014,21.2452,21.6033,21.1557,21.5341,33224017,,
18-11-2014,21.5626,21.7579,21.4812,21.6399,27223508,,
19-11-2014,21.6277,21.6602,21.3998,21.6358,19882486,,
20-11-2014,21.5544,21.8392,21.4405,21.8148,23440083,,
21-11-2014,21.9287,22.0101,21.7009,21.8718,31912110,,
24-11-2014,21.8718,22.0671,21.8718,21.9938,26994796,,
25-11-2014,21.9938,22.2135,21.9938,22.1973,28110097,,
26-11-2014,22.2135,22.3437,22.0833,22.3152,19466245,,
28-11-2014,22.3925,22.6041,22.2623,22.4902,18138915,,
01-12-2014,22.3763,22.4658,22.2379,22.4495,19670218,,
02-12-2014,22.4576,22.7506,22.4576,22.6366,28247406,,
03-12-2014,22.5471,22.7709,22.3844,22.7424,27864048,,
04-12-2014,22.718,22.7709,22.4414,22.596,23801217,,
05-12-2014,22.6122,22.661,22.2949,22.3763,26722292,,
08-12-2014,22.3112,22.4007,22.0915,22.1566,24275919,,
09-12-2014,21.9287,22.36,21.8311,22.3112,25885899,,
10-12-2014,22.181,22.2583,21.7985,21.8636,31773365,,
11-12-2014,21.945,22.2623,21.9206,21.9613,22904616,,
12-12-2014,21.7335,22.0915,21.7253,21.8514,27032044,,
15-12-2014,21.8799,22.1077,21.5463,21.709,27503240,,
16-12-2014,21.5626,22.1077,21.2778,21.6317,36622005,,
17-12-2014,21.6602,21.8881,21.5382,21.8148,36617699,,
18-12-2014,22.002,22.5065,22.002,22.4983,34927682,,
19-12-2014,22.4983,22.661,22.4169,22.596,59644120,,
22-12-2014,22.6204,23.0191,22.5797,22.9621,28858647,,
23-12-2014,22.9621,23.1899,22.9377,22.9865,23538567,,
24-12-2014,23.0191,23.2632,23.0191,23.0272,11411244,,
26-12-2014,23.1899,23.1899,23.0134,23.0679,9739554,,
29-12-2014,23.0679,23.2469,23.0435,23.1574,13445570,,
30-12-2014,23.1411,23.1737,23.0353,23.076,15487744,,
31-12-2014,23.0109,23.1167,22.6285,22.6326,21478736,,
02-01-2015,22.8252,23.0382,22.4319,22.6204,22926512,,
05-01-2015,22.3828,22.4893,22.1206,22.1698,29460603,,
06-01-2015,22.2312,22.6777,22.1534,22.1616,47297634,,
07-01-2015,22.2353,22.4483,22.1042,22.3664,27570801,,
08-01-2015,22.563,23.0136,22.5057,22.5384,40906993,,
09-01-2015,22.6695,22.9972,22.4893,22.7678,33278574,,
12-01-2015,22.9399,23.1037,22.7924,22.9808,38648396,,
13-01-2015,23.1119,23.5134,22.858,23.0177,36074151,,
14-01-2015,22.8088,22.9808,22.6449,22.8743,29494443,,
15-01-2015,23.0136,23.0996,22.4074,22.4565,29521090,,
16-01-2015,22.4155,22.7515,22.2927,22.6777,26655143,,
20-01-2015,22.7433,23.1611,22.6572,22.9972,33684162,,
21-01-2015,22.9849,23.0915,22.6941,22.8088,29298538,,
22-01-2015,22.5712,23.3577,22.3008,23.3495,49494661,,
23-01-2015,23.2348,23.3495,23.0546,23.1119,21802535,,
26-01-2015,23.1201,23.1283,22.6941,22.9153,18370085,,
27-01-2015,22.5466,22.604,21.842,22.0387,46110493,,
28-01-2015,22.4401,22.6122,21.9567,21.9608,32381676,,
29-01-2015,21.9076,22.3746,21.8257,22.3008,28095413,,
30-01-2015,22.0223,22.2107,21.5635,21.6004,38419139,,
02-02-2015,21.6208,22.0141,21.2358,21.9813,29416981,,
03-02-2015,22.0387,22.2189,21.8666,22.2189,28044338,,
04-02-2015,22.1698,22.3008,21.8012,21.8666,27696253,,
05-02-2015,21.9158,22.3664,21.7765,22.3336,20548394,,
06-02-2015,22.4237,22.6613,22.2353,22.3172,25482376,,
09-02-2015,22.2927,22.4524,22.1698,22.2189,23680980,,
10-02-2015,22.2517,22.563,22.2435,22.5221,22250302,,
11-02-2015,22.6531,22.6531,22.0387,22.0633,46213460,,
12-02-2015,23.751,24.2344,23.6281,24.136,117439078,,
13-02-2015,24.0705,24.1688,23.8493,24.1115,50656669,,
17-02-2015,23.9722,24.0459,23.7837,24.0131,34217185,,
18-02-2015,23.9148,24.2098,23.8575,24.1606,24503737,,
19-02-2015,24.0131,24.0787,23.8657,24.0131,21477753,,
20-02-2015,24.0459,24.2999,23.8862,24.2589,25985581,,
23-02-2015,24.2753,24.2917,24.1033,24.2753,24026787,,
24-02-2015,24.218,24.3409,24.1115,24.2753,18479476,,
